station_uid,city_name,latitude,longitude,record_type,record_date,time_utc,pollutant_name,aqi_overall,pm25,pm10,o3,no2,so2,co,temp,humidity,pressure,wind
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Current,2025-12-07,2025-12-07 14:00:00,pm25,84,84,44,19.4,N/A,2.2,0.1,32,46,1012,3.6
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-05,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-06,N/A,PM2.5 Forecast,146,146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-07,N/A,PM2.5 Forecast,146,146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-08,N/A,PM2.5 Forecast,138,138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-09,N/A,PM2.5 Forecast,148,148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-10,N/A,PM2.5 Forecast,150,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-11,N/A,PM2.5 Forecast,136,136,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-12,N/A,PM2.5 Forecast,133,133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-13,N/A,PM2.5 Forecast,133,133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-05,N/A,PM10 Forecast,58,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-06,N/A,PM10 Forecast,55,N/A,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-07,N/A,PM10 Forecast,54,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-08,N/A,PM10 Forecast,47,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-09,N/A,PM10 Forecast,54,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-10,N/A,PM10 Forecast,53,N/A,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-11,N/A,PM10 Forecast,50,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-12,N/A,PM10 Forecast,45,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4693,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,Forecast,2025-12-13,N/A,PM10 Forecast,47,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Current,2025-12-07,2025-12-07 14:00:00,pm25,89,89,47,6.4,6.4,0.6,0.1,32,49,1012.5,3.3
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-05,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-06,N/A,PM2.5 Forecast,151,151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-07,N/A,PM2.5 Forecast,158,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-08,N/A,PM2.5 Forecast,141,141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-09,N/A,PM2.5 Forecast,153,153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-10,N/A,PM2.5 Forecast,156,156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-11,N/A,PM2.5 Forecast,148,148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-12,N/A,PM2.5 Forecast,134,134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-13,N/A,PM2.5 Forecast,145,145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-05,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-06,N/A,PM10 Forecast,57,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-07,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-08,N/A,PM10 Forecast,49,N/A,49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-09,N/A,PM10 Forecast,55,N/A,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-10,N/A,PM10 Forecast,57,N/A,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-11,N/A,PM10 Forecast,54,N/A,54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-12,N/A,PM10 Forecast,45,N/A,45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1816,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,Forecast,2025-12-13,N/A,PM10 Forecast,50,N/A,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Current,2025-12-07,2025-12-07 14:00:00,pm25,73,73,27,32,7.5,0.6,0.1,33.1,46.2,1011.5,1.5
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-05,N/A,PM2.5 Forecast,158,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-06,N/A,PM2.5 Forecast,152,152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-07,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-08,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-09,N/A,PM2.5 Forecast,155,155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-10,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-11,N/A,PM2.5 Forecast,151,151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-12,N/A,PM2.5 Forecast,137,137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-13,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-05,N/A,PM10 Forecast,61,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-06,N/A,PM10 Forecast,58,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-07,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-08,N/A,PM10 Forecast,51,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-09,N/A,PM10 Forecast,55,N/A,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-10,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-11,N/A,PM10 Forecast,56,N/A,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-12,N/A,PM10 Forecast,47,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1838,"EGAT, Nonthaburi, Thailand (การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.))",13.8069333,100.5355167,Forecast,2025-12-13,N/A,PM10 Forecast,51,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Current,2025-12-07,2025-12-07 14:00:00,pm25,73,73,56,4.8,15,N/A,0.1,34.1,8.5,1011.6,0.5
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-05,N/A,PM2.5 Forecast,158,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-06,N/A,PM2.5 Forecast,152,152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-07,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-08,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-09,N/A,PM2.5 Forecast,155,155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-10,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-11,N/A,PM2.5 Forecast,151,151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-12,N/A,PM2.5 Forecast,137,137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-13,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-05,N/A,PM10 Forecast,61,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-06,N/A,PM10 Forecast,58,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-07,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-08,N/A,PM10 Forecast,51,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-09,N/A,PM10 Forecast,55,N/A,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-10,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-11,N/A,PM10 Forecast,56,N/A,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-12,N/A,PM10 Forecast,47,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1857,"Chulalongkorn Hospital, Bangkok, Thailand (โรงพยาบาลจุฬาลงกรณ์)",13.729852,100.536501,Forecast,2025-12-13,N/A,PM10 Forecast,51,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Current,2025-12-07,2025-12-07 14:00:00,pm25,65,65,26,30.4,4.7,0.6,0.1,34.1,51.9,1012.1,0.5
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-05,N/A,PM2.5 Forecast,158,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-06,N/A,PM2.5 Forecast,152,152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-07,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-08,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-09,N/A,PM2.5 Forecast,155,155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-10,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-11,N/A,PM2.5 Forecast,151,151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-12,N/A,PM2.5 Forecast,137,137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-13,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-05,N/A,PM10 Forecast,61,N/A,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-06,N/A,PM10 Forecast,58,N/A,58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-07,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-08,N/A,PM10 Forecast,51,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-09,N/A,PM10 Forecast,55,N/A,55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-10,N/A,PM10 Forecast,60,N/A,60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-11,N/A,PM10 Forecast,56,N/A,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-12,N/A,PM10 Forecast,47,N/A,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2025-12-13,N/A,PM10 Forecast,51,N/A,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-10,N/A,O3 Forecast,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-11,N/A,O3 Forecast,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-12,N/A,O3 Forecast,2,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-13,N/A,O3 Forecast,4,N/A,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-14,N/A,O3 Forecast,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-15,N/A,O3 Forecast,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-16,N/A,O3 Forecast,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5773,Bangkok,13.7563309,100.5017651,Forecast,2023-10-17,N/A,O3 Forecast,1,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Current,2025-12-07,2025-12-07 14:00:00,pm25,28,28,56,N/A,15,N/A,0.1,34.1,8.5,1011.6,0.5
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-05,N/A,PM2.5 Forecast,158,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-06,N/A,PM2.5 Forecast,152,152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-07,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-08,N/A,PM2.5 Forecast,144,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-09,N/A,PM2.5 Forecast,155,155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-10,N/A,PM2.5 Forecast,159,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-11,N/A,PM2.5 Forecast,151,151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1813,"Nonsi Witthaya School, Bangkok, Thailand (โรงเรียนนนทรีวิทยา)",13.70806667,100.5473333,Forecast,2025-12-12,N/A,PM2.5 Forecast,137,137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
